sermon_id,title,subtitle,speaker,speaker_id,date,publish_date,bible_text,event_type,series,series_id,duration_seconds,download_count,more_info,language,keywords,has_audio,has_video,broadcaster_id,broadcaster_name,broadcaster_location,broadcaster_denomination,broadcaster_minister
65211320323058,"The Role of Men in the Empire, Part 1: Becoming Angry Again",SREPC Men's Events,Jesse Crutchley,22467,2021-06-05,2021-06-05,,Teaching,SREPC Men's Events,148554,2614,101,"This is the first message in our newly relaunched Monthly Men's Breakfast. This month, Pastor Jesse begins a 4-part teaching on ""The Role of Men in the Empire"".",en,men breakfast serpent moses empire peace angry exodus acts,True,True,srepc,Severn Run EP Church (PCA),"Millersville, Maryland",PCA,Jesse Crutchley
319221249423422,63: Throne of Satan Does Not Prevail,Book of Revelation,Troy Skinner,54313,2021-06-05,2022-03-19,Numbers 24; Revelation 2:12-17,Sunday Service,Book of Revelation,160692,4112,82,"""The Throne of Satan Does Not Prevail""

Sermon and discussion with the Household of Faith in Christ.
You're invited to join the conversation in the comments section.

www.householdoffaithinchrist.com",en,revealing seen Pergamum sword Satan Ephesus Smyrna Balaam Balak idols immorality Nicolaitans Repent manna overcomes name apostacy Antipas faithful,True,True,troyskinner,Household of Faith in Christ,"Frederick, Maryland",Independent Reformed,Troy Skinner
64211351421023,Means of Grace -- Lord's Supper Part 3,Means of Grace,Rev. Christopher Cashen,17193,2021-06-04,2021-06-04,Psalm 22,Bible Study,Means of Grace,147648,2700,36,,en,,True,True,christredeems,Trinity Reformed Presbyterian Church,"Lanham, Maryland",OPC,Chris Cashen
67211726435826,Christian Parenting 101 #3,Christian Parenting 101,Various Speakers,12090,2021-06-03,2021-06-07,,Teaching,Christian Parenting 101,148520,1717,35,,en,,True,False,ststephens,St. Stephen's Church,"Eldersburg, Maryland",,Rev. Eric W. Jorgensen
6821233425400,Why We Fail to See Change,,Dave Brady,28491,2021-06-02,2021-06-08,1 Chronicles 13,Midweek Service,,,3165,65,,en,,True,False,huntvalleybaptist,Hunt Valley Baptist Church,"Hunt Valley, MD",Baptist,Pastor Caleb E. Bottrell
632111481642,Who Do I Blame For Temptation?,Facing Trials,"Jerry R. Harmon, Ph.D",10619,2021-06-02,2021-06-03,James 1:13-18,Midweek Service,Facing Trials,148162,2530,84,,en,Who Do I Blame For Temptation? James Facing Trials Series,True,True,jharmon,Grace Bible Baptist Church,"Baltimore, Maryland",Independent Baptist,"Jerry R. Harmon, Ph.D"
6321257166099,The Lord's Counsel for a Blessed Life,HCS Baccalaureate,Adam Eshleman,17611,2021-06-02,2021-06-03,Psalm 1; Psalm 1,Midweek Service,HCS Baccalaureate,9714,2811,170,,en,blessing way destiny counsel ungodly perish righteous knowing gospel separation bible reading delight meditation,True,True,emc,Reformation Bible Church,"Darlington, Maryland",ACCC,Adam Eshleman
619211929413828,The Character of an Overcomer (Part 2),Pastoral Epistles,Joel Porcher,16596,2021-06-02,2021-06-19,2 Timothy 3:9-15,Midweek Service,Pastoral Epistles,99563,2251,36,,en,,True,True,anchorsermons,Anchor Baptist Church,"Millersville, Maryland",Independent Baptist,Pastor Joel Porcher
819211541404577,Saul: 1 Samuel 9:15-10:26,Life of David,Brock Mawdesley,7893,2021-06-02,2021-08-19,1 Samuel 9:15,Prayer Meeting,Life of David,151360,2216,57,,en,,True,False,ucrbcmd,Upper Cross Roads Baptist Church,Northeast Maryland,Baptist,Brock Mawdesley
62211254276843,Psalm 77 Devotional and Prayer,Psalms in the Mornings,Rev. Jason Van Bemmel,5170,2021-06-02,2021-06-02,Psalm 77,Devotional,Psalms in the Mornings,121900,1086,103,,en,,True,True,foresthillpca,Forest Hill Presbyterian Church,"Forest Hill, Maryland",PCA,Jason A Van Bemmel
63211914572160,Presuppositional Apologetics 1,Apologetics Class,David Griffin,22543,2021-06-02,2021-06-03,1 Peter 3:15,Teaching,Apologetics Class,148519,6392,127,Class 1 of Presuppositional Apologetics,en,presuppositional apologetics evangelism,True,True,116churchmaryland,One:16 Bible Church - Maryland,"Elkton, Maryland",Reformed Baptist,David
632102505450,"Man's Opinion vs God's Word, pt 2",,Dr. Dennis Leatherman,10920,2021-06-02,2021-06-03,2 Samuel 7:1-13,Midweek Service,,,2760,45,,en,,True,False,mlibc,Mountain Lake Independent Baptist Church,"Oakland, Maryland",Independent Baptist,Dr. Dennis Leatherman
62211914312189,Destroy Home Idols First,Judges,Rev. Eric W. Jorgensen,5572,2021-06-02,2021-06-02,,Sunday Service,Judges,147045,1399,52,,en,,True,False,ststephens,St. Stephen's Church,"Eldersburg, Maryland",,Rev. Eric W. Jorgensen
6321173155020,20 One Sacrifice for Sins: The Body of Christ,Hebrews,Matt Fortunato,45672,2021-06-02,2021-06-03,Hebrews 10:1-18,Midweek Service,Hebrews,135688,3427,106,,en,,True,True,northharford,North Harford Baptist Church,"Jarrettsville, Maryland",Baptist,Matt Fortunato
10715040585,"""Make an investment"" Devotional",,"Dr. Tim Tooten, Sr",19208,2021-06-02,2015-10-07,Luke 6:38,Podcast,,,106,137,,en,,True,False,pastortooten,Harvest Christian Ministries/Dr. Tooten,"Baltimore County, Maryland",Non Denominational,"Dr. Tim Tooten, Sr."
61211831247882,Confession of Faith 2021: Week 22,Confession of Faith 2021,Matt Fortunato,45672,2021-06-01,2021-06-01,,Devotional,Confession of Faith 2021,142551,533,40,"Confession of Faith is a weekly online tool for your personal, home, or small group devotion. It is meant to be a spring board for prayer and Bible study.",en,,True,True,northharford,North Harford Baptist Church,"Jarrettsville, Maryland",Baptist,Matt Fortunato
531211253164154,Psalm 76 Devotional and Prayer,Psalms in the Mornings,Rev. Jason Van Bemmel,5170,2021-05-31,2021-05-31,Psalm 76,Devotional,Psalms in the Mornings,121900,1067,82,,en,,True,True,foresthillpca,Forest Hill Presbyterian Church,"Forest Hill, Maryland",PCA,Jason A Van Bemmel
541600522,'Earning My Keep' Devotional,,"Dr. Tim Tooten, Sr",19208,2021-05-31,2016-05-04,2 Thessalonians 3:10,Podcast,,,81,131,,en,,True,False,pastortooten,Harvest Christian Ministries/Dr. Tooten,"Baltimore County, Maryland",Non Denominational,"Dr. Tim Tooten, Sr."
62211656193184,The Sacrifices that Please the Lord,Hebrews 13,Adam Eshleman,17611,2021-05-30,2021-06-02,Hebrews 13:15-16,Sunday - PM,Hebrews 13,145268,3387,75,,en,words deeds opportunity service thanksgiving confession boast fruit lips repentance hosea,True,True,emc,Reformation Bible Church,"Darlington, Maryland",ACCC,Adam Eshleman
61211549191212,The Fortunes of Zion,Psalms,Rev. Dr. Edd Cathey,9967,2021-05-30,2021-06-01,Psalm 72; Psalm 126,Sunday - PM,Psalms,51414,2166,39,,en,,True,True,gppopc,Grace and Peace Presbyterian Church,"California, Maryland",OPC,Pastor Damon Young
53021233317789,See More Than Trees,,Andrew Canavan,59492,2021-05-30,2021-05-31,Mark 8:22-26,Sunday - PM,,,1845,45,,en,,True,False,mlibc,Mountain Lake Independent Baptist Church,"Oakland, Maryland",Independent Baptist,Dr. Dennis Leatherman
617211432251530,Have Compassion on the Oppressed: Ecclesiastes 4:1-3,Ecclesiastes Series,Joel Porcher,16596,2021-05-30,2021-06-20,Ecclesiastes 4:1-3,Sunday - PM,Ecclesiastes Series,133890,2112,92,"Purpose: The following passage was written to remind us that some people's lives are full of pain inflicted by oppressors, and apart from God's grace, their lives do not seem like a gift.
Proposition: God wants us to have compassion on the oppressed.",en,,True,False,anchorsermons,Anchor Baptist Church,"Millersville, Maryland",Independent Baptist,Pastor Joel Porcher
5302123551337,Called to Reverence : Hallowed be Your Name,Lord's Prayer,Richard Holmes,49997,2021-05-30,2021-05-30,Matthew 6:9,Sunday - PM,Lord's Prayer,143404,1720,51,The prayer Jesus taught us reveals his priorities for our lives. We consider this week and next what we are asking for when we pray this petition.,en,,True,True,christreformedpca,Christ Reformed Presbyterian Church-PCA,"Laurel, Maryland",PCA,Berdj Tchilinguirian
614211959573778,Basic Preservation Principles,God's Word: It's Preservation,Brock Mawdesley,7893,2021-05-30,2021-06-14,Matthew 5:17-18,Sunday - PM,God's Word: It's Preservation,147869,2674,70,,en,,True,False,ucrbcmd,Upper Cross Roads Baptist Church,Northeast Maryland,Baptist,Brock Mawdesley
682112354966,Words of Encouragement,,Pastor Caleb E. Bottrell,19107,2021-05-30,2021-06-08,2 Timothy 2:2; 2 Timothy 3:14,Sunday - PM,,,998,51,,en,,True,False,huntvalleybaptist,Hunt Valley Baptist Church,"Hunt Valley, MD",Baptist,Pastor Caleb E. Bottrell
53021135116418,Vow 3: Lives for Christ,Basic Christianity,Jesse Crutchley,22467,2021-05-30,2021-05-30,Titus 2:11-14,Sunday - AM,Basic Christianity,147721,1886,42,"Welcome to SREPC Worship for 5/30/21. 

The Sermon begins at video timestamp- 34:20",en,pca membership vows presbyterian,True,True,srepc,Severn Run EP Church (PCA),"Millersville, Maryland",PCA,Jesse Crutchley
530211755103297,Three Lessons From Memorial Stones,,"Jerry R. Harmon, Ph.D",10619,2021-05-30,2021-05-30,Joshua 3,Sunday - AM,,,2219,38,,en,Three Lessons From Memorial Stones Day Joshua,True,True,jharmon,Grace Bible Baptist Church,"Baltimore, Maryland",Independent Baptist,"Jerry R. Harmon, Ph.D"
530211557364841,The Parable of the Lost Son,Ministry of Jesus in Luke,Sung Cho,29103,2021-05-30,2021-05-30,Luke 15:11-32,Sunday - AM,Ministry of Jesus in Luke,84817,1931,67,,en,,True,False,faithbiblemd,Faith Bible Church,"Elkridge, Maryland",Bible,Sung Cho
531211229354507,Only Two Foundations,Non-Series,Tim Leaman,10789,2021-05-30,2021-05-31,Matthew 7:21-27,Sunday - AM,Non-Series,57917,3204,118,,en,,True,False,pastorleaman,Calvary Baptist Church,"Westminster, Maryland",Independent Baptist,Tim Leaman
61211817182348,Growing in Christian Love,Ephesians 2021,John Manry,45670,2021-05-30,2021-06-02,Ephesians 4:1-6,Sunday - AM,Ephesians 2021,146596,1793,51,"Growing in Christian Love
Ephesians 3:14-21

 Introduction
Exodus 34:6-7

 I. Growth in Christian Love Comes from God 
 through Prayer. 14-16
Matthew 7:11
Matthew 7:7 

 II. Growth in Christian Love Is Empowered By 
 the Holy Spirit. 16

 III. Growth in Christian Love Comes from 
 Abiding in Christ. 17-19
1 Corinthians 13:4 

 IV. The Growth Potential of Christian Love is 
 Limitless. 20

 V. The Goal of Christian Love Is God's Glory. 21

 Implications:
 1. Prayer is essential to Christian growth.
 2. Christians should be growing in love.
 3. God will answer this prayer",en,,True,True,northharford,North Harford Baptist Church,"Jarrettsville, Maryland",Baptist,Matt Fortunato
530212353214407,Gospel Freedom: A Changed Life,Galatians,Richard Holmes,49997,2021-05-30,2021-05-30,Galatians 1:10-24,Sunday - AM,Galatians,6458,2172,53,"We desire deep and lasting change in our lives. Paul's life shows us both what is typical and normal, as well as what is atypical and abnormal in those who encounter Jesus.",en,,True,True,christreformedpca,Christ Reformed Presbyterian Church-PCA,"Laurel, Maryland",PCA,Berdj Tchilinguirian
614211918534320,Devoted versus Deceived Disciples,Gospel of John series,Brock Mawdesley,7893,2021-05-30,2021-06-14,John 8:31-45,Sunday - AM,Gospel of John series,141848,2302,128,,en,,True,False,ucrbcmd,Upper Cross Roads Baptist Church,Northeast Maryland,Baptist,Brock Mawdesley
62211655513307,Christ Revealed to Man,,Dr. John McKnight,12235,2021-05-30,2021-06-02,Matthew 16:13-20,Sunday - AM,,,3179,73,,en,Peter Messiah gospel Jesus Christ,True,True,emc,Reformation Bible Church,"Darlington, Maryland",ACCC,Adam Eshleman
530212159135669,A Practical Faith that Works,,Joel Porcher,16596,2021-05-30,2021-05-30,James 2:14-20,Sunday - AM,,,5830,22,,en,,True,True,anchorsermons,Anchor Baptist Church,"Millersville, Maryland",Independent Baptist,Pastor Joel Porcher
5302116416876,A Broken and Contrite Heart,,Dr. Dennis Leatherman,10920,2021-05-30,2021-05-30,Psalm 51:15-19,Sunday - AM,,,3256,49,,en,,True,False,mlibc,Mountain Lake Independent Baptist Church,"Oakland, Maryland",Independent Baptist,Dr. Dennis Leatherman
6121153131185,The Tree of Life,,Francis VanDelden,9835,2021-05-30,2021-06-01,Genesis 2:8-17,Sunday Service,,,2582,20,,en,,True,False,newhopeopc,New Hope Orthodox Presbyterian Church,"Frederick, Maryland",OPC,Francis VanDelden
622116383480,The Power Principle,Dealing with Devices,Derek Renshaw,704,2021-05-30,2021-06-02,1 Corinthians 6:12,Sunday School,Dealing with Devices,148023,2446,53,,en,,True,False,huntvalleybaptist,Hunt Valley Baptist Church,"Hunt Valley, MD",Baptist,Pastor Caleb E. Bottrell
5312121204965,The Mission of the Church,Our Church Distinctives,David Griffin,22543,2021-05-30,2021-05-31,Matthew 28:18,Sunday Service,Our Church Distinctives,147890,3631,28,,en,mission suffering evangelism,True,False,116churchmaryland,One:16 Bible Church - Maryland,"Elkton, Maryland",Reformed Baptist,David
527211320491596,The Heart of Discipleship,Qualities of a Disciple,Randy Lovelace,15462,2021-05-30,2021-06-01,Mark 8:34-38,Sunday Service,Qualities of a Disciple,146350,2785,100,,en,,True,False,columbiapres,Columbia Presbyterian Church,"Columbia, Maryland",PCA,Pastor Robert Bjerkaas
642113542737,The Bad News,Richly Blessed in Christ,Eric Tracy,25947,2021-05-30,2021-06-04,Ephesians 2:1-3,Sunday Service,Richly Blessed in Christ,146581,1758,30,"The backdrop of the Good News of eternal life through Jesus is the Bad News of life without Christ. In Ephesians 2:1-3 the Apostle Paul reminds everyone that before we were alive in Christ, we were spiritually dead, walked in sin, traitors to God our Creator and deserved God's wrath. We should remember where we were before God saved us, so that we can be amazed at God's grace in saving us from our sins and making us alive with Him forever.",en,,True,True,grpca,Grace Reformed Presbyterian Church,"Relay, Maryland",PCA,"Doug Serven, Pastor"
530211758292898,The Arm of Flesh Will Fail,,Pastor Joe McKnight,12234,2021-05-30,2021-05-30,Isaiah 31,Sunday Service,,,2816,51,"The Israelites mistakenly thought Egypt with their strong horses could deliver them from the Assyrians. Do we ever turn to the elements of this world for defense, instead of trusting in the Almighty Jehovah?",en,,True,True,missionbible,Mission Bible Church,"Derwood, Maryland",Bible,Pastor Joe McKnight
52821130463846,"Sunday School: May 30, 2021",,Don Britton,39480,2021-05-30,2021-05-31,,Sunday School,,,2704,74,,en,pilgrim pilgrimpbc presbyterian acts mission missionbiblechurch bible sundayschool love Christian BPC kluthisevil donbritton britton,True,False,pilgrimpresb,Pilgrim Presbyterian Bible Church,"Kingsville, Maryland",Bible Presbyterian,Elder Tim Everett
613212259303567,Silencing the Critics,Book of 1 Peter,George Lawson,20002,2021-05-30,2021-06-13,1 Peter 2:13-17,Sunday Service,Book of 1 Peter,132975,3763,201,,en,,True,False,baltbiblechurch,Baltimore Bible Church,"Baltimore, Maryland",,George Lawson
61211314305449,Rev #3: An Awesome Sight!,Revelation Series 2021,Arch Van Devender,22456,2021-05-30,2021-06-01,Revelation 1:9-20,Sunday Service,Revelation Series 2021,148099,2260,75,,en,,True,False,libertychurchpca,"Liberty Church, PCA","Owings Mills, Maryland",PCA,Aaron Lira
530211942116801,"Promise Fulfilled, Threat Removed, Mission Begun",Genesis,Rev. Dr. Edd Cathey,9967,2021-05-30,2021-05-30,Galatians 4:21-31; Genesis 21,Sunday Service,Genesis,138524,2085,20,,en,,True,True,gppopc,Grace and Peace Presbyterian Church,"California, Maryland",OPC,Pastor Damon Young
53121024316649,Paul's Letter to the Romans Lesson 8,Study of Romans,Rev. Christopher Cashen,17193,2021-05-30,2021-05-31,Romans 3:19-26,Sunday School,Study of Romans,147651,2691,12,"After the bad news of showing us how we have all sinned and fallen short of the glory of God, this part of Romans shows how we can be righteous in the site of God through faith in Jesus Christ",en,,True,True,christredeems,Trinity Reformed Presbyterian Church,"Lanham, Maryland",OPC,Chris Cashen
53121136306286,Living as Blood Bought,By the Blood,Jason VanDorsten,2263,2021-05-30,2021-05-31,Colossians 3,Camp Meeting,By the Blood,148365,3382,111,,en,,True,False,ferndalechurch,Ferndale Baptist Church,"Oakland, Maryland",Southern Baptist,Jon Zeigler
53121172776613,Life of Christ - Lesson 24,Life of Christ,Alan Plumley,30892,2021-05-30,2021-05-31,,Sunday School,Life of Christ,141769,3530,37,,en,,True,False,hopebible,Hope Bible Church,"Columbia, Maryland",,
530212236148144,I swear,Matthew,Joel Wood,14634,2021-05-30,2021-05-31,Matthew 5:33-37,Sunday Service,Matthew,96250,2376,139,,en,,True,True,trinityrpc,Trinity Reformed Presbyterian Church,"Burtonsville, Maryland",RPCNA,Kevin Dennis
5312103477887,Have Compassion on the Oppressed,,Joel Porcher,16596,2021-05-30,2021-05-31,Ecclesiastes 4:1-3,Sunday Service,,,4029,46,,en,,True,True,anchorsermons,Anchor Baptist Church,"Millersville, Maryland",Independent Baptist,Pastor Joel Porcher
6121170127386,Final Urgent Words for the Church,1 Corinthians Sermons,Rev. Jason Van Bemmel,5170,2021-05-30,2021-06-01,1 Corinthians 16:12-24,Sunday Service,1 Corinthians Sermons,110353,2836,44,,en,,True,True,foresthillpca,Forest Hill Presbyterian Church,"Forest Hill, Maryland",PCA,Jason A Van Bemmel
61211339237809,Family Matters: Wives & Mothers,Family Matters 2021,Doug Courter,6992,2021-05-30,2021-06-01,Ruth 1,Sunday Service,Family Matters 2021,147563,2579,41,God's plan for wives & mothers for the family to flourish,en,,True,False,valleygrace,Valley Grace,"Hagerstown, Maryland",,Pastor Charlie Hirschy
6421047144718,"Ephesians (Review) - ""The Church's Wealth and Walk in Christ"" - Part 3",Ephesians,Pastor Quint Merson,51419,2021-05-30,2021-06-04,Ephesians 3,Sunday Service,Ephesians,148278,5562,33,"Pastor Merson continues with his review of the first four chapters of the book of Ephesians. Today he covers Ephesians Chapter 3, verse 1. Included is the Memorial Day service.",en,Ephesians Walk Church,True,True,crosslifebible,CrossLife Bible Church,"Westminster, Maryland",Bible,Pastor Quint Merson
